goodForGroups,city,state,latitude,longitude,stars,reviewCount,checkins,open,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,smoking,outdoorSeating,caters,goodForKids
1,Las Vegas,NV,36.2412119,-115.2339219,3.5,6,29,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Pittsburgh,PA,40.442035,-80.002556,4,124,196,TRUE,full_bar,average,casual,2,FALSE,TRUE,no,FALSE,FALSE,
1,Montral,QC,45.4927355,-73.5807708,4.5,3,7,TRUE,none,,casual,2,FALSE,TRUE,,FALSE,,
0,Montreal,QC,45.5352727,-73.6115581,4.5,13,8,TRUE,none,,,2,,,,,,
1,Sun City,AZ,33.603332,-112.294278,1.5,5,3,FALSE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.089494,-115.138026,2.5,6,14,TRUE,none,,,2,,,,,,
1,Phoenix,AZ,33.64080235,-112.1102329,5,29,38,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Montral,QC,45.503949,-73.5547865,3,8,10,TRUE,full_bar,quiet,dressy,4,FALSE,,,FALSE,,
1,Pittsburgh,PA,40.4512699,-79.9346368,4,39,55,TRUE,full_bar,loud,,1,,FALSE,yes,FALSE,,
1,Las Vegas,NV,36.171235,-115.144061,3.5,3,6,TRUE,none,,,1,FALSE,,,,FALSE,
1,Matthews,NC,35.1209108,-80.7072366,3.5,13,30,TRUE,beer_and_wine,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Scottsdale,AZ,33.474552,-111.926486,3.5,102,137,TRUE,none,quiet,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Gilbert,AZ,33.30617626,-111.7208426,4,71,144,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Peoria,AZ,33.565491,-112.287281,3,13,95,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Matthews,NC,35.1168131,-80.7236804,1,3,4,TRUE,none,,casual,1,TRUE,,,FALSE,,
0,Charlotte,NC,35.06523895,-80.77020264,3.5,5,170,TRUE,none,,,2,,TRUE,,,,
1,Chandler,AZ,33.31414285,-111.860324,4,73,142,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,South Gyle,EDH,55.93831076,-3.314567916,2.5,3,5,TRUE,full_bar,,casual,,FALSE,,,,,
1,Phoenix,AZ,33.63157272,-112.0139313,3.5,41,31,FALSE,none,average,casual,1,TRUE,TRUE,,FALSE,TRUE,
1,Mesa,AZ,33.4155358,-111.6826092,4.5,17,30,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
1,Scottsdale,AZ,33.6722463,-111.890491,3,29,39,FALSE,full_bar,loud,casual,2,FALSE,TRUE,,TRUE,,
0,Fort Mill,SC,35.0591764,-80.9894372,5,8,10,TRUE,none,,,2,,,,,,
1,Phoenix,AZ,33.4368339,-112.0705196,4.5,19,55,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Henderson,NV,36.0361732,-114.9941893,3,4,30,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
0,Las Vegas,NV,36.3257568,-115.3289807,2.5,21,8,TRUE,full_bar,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Charlotte,NC,35.19028,-80.930453,3,11,44,TRUE,none,,casual,1,FALSE,TRUE,,FALSE,,
0,Las Vegas,NV,36.1021067,-115.0530945,2.5,9,144,TRUE,none,,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Madison,WI,43.07578445,-89.38512661,3.5,3,4,TRUE,none,,,1,,,,,,
1,Avondale,AZ,33.46518436,-112.273985,4,8,13,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.201355,-115.259949,2.5,5,40,TRUE,none,,casual,1,FALSE,TRUE,,,,
1,Kitchener,ON,43.435331,-80.515547,3.5,9,8,TRUE,beer_and_wine,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Indian Trail,NC,35.07716584,-80.65264734,4.5,38,68,TRUE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Pineville,NC,35.088417,-80.878913,4,36,178,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
0,Laveen,AZ,33.379208,-112.170159,3.5,6,204,TRUE,none,,,2,,,,,,
1,Saint-Leonard,QC,45.5821799,-73.5931144,3.5,15,19,TRUE,none,,,,,,,,,
0,Phoenix,AZ,33.448333,-112.074127,4,13,63,TRUE,none,,,1,,,,,,
1,Charlotte,NC,35.157022,-80.875422,3,9,63,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Mesa,AZ,33.437863,-111.788255,3.5,7,6,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,TRUE,,
1,Edinburgh,EDH,55.9605414,-3.1816212,4,24,25,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Champaign,IL,40.110524,-88.23669,3,41,10,TRUE,none,average,casual,1,TRUE,FALSE,,FALSE,FALSE,
1,Las Vegas,NV,36.114355,-115.17099,4,221,190,TRUE,full_bar,average,casual,4,FALSE,FALSE,,FALSE,FALSE,FALSE
1,Pittsburgh,PA,40.4648219,-79.960025,4,9,19,TRUE,full_bar,quiet,,1,,TRUE,yes,FALSE,,
1,Mesa,AZ,33.3640435,-111.8774978,3,83,109,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,TRUE,
0,Las Vegas,NV,36.1062236,-115.1745805,2,5,22,TRUE,none,,,2,,,,TRUE,,
1,Laval,QC,45.5621705,-73.7451672,3,8,7,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,TRUE,,
1,Montral,QC,45.54122515,-73.54708769,3.5,6,19,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Las Vegas,NV,36.09892272,-115.2424022,4,73,103,TRUE,none,quiet,casual,2,TRUE,TRUE,,FALSE,TRUE,
1,Verdun,QC,45.4657348,-73.5668533,3.5,14,65,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Indian Trail,NC,35.067846,-80.676496,4,3,10,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.1011972,-115.1724261,3.5,26,40,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Henderson,NV,36.11439011,-114.9226141,3,22,58,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,,
1,Las Vegas,NV,36.114927,-115.195667,2.5,7,40,TRUE,none,,casual,1,FALSE,,,FALSE,,
1,Tempe,AZ,33.4224569,-111.9029849,3.5,13,59,FALSE,full_bar,very_loud,,2,,TRUE,outdoor,FALSE,,
1,Middleton,WI,43.0904815,-89.52567,3,23,32,TRUE,none,loud,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Gilbert,AZ,33.350846,-111.823666,3,7,69,TRUE,none,very_loud,casual,1,FALSE,FALSE,,,FALSE,
1,Montral,QC,45.5002853,-73.631477,3.5,19,22,TRUE,none,average,casual,2,FALSE,FALSE,,FALSE,FALSE,
1,Litchfield Park,AZ,33.5501689,-112.4105725,3.5,20,8,FALSE,full_bar,quiet,casual,2,FALSE,FALSE,no,TRUE,TRUE,
1,Pittsburgh,PA,40.3939568,-80.0660407,4,11,74,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Las Vegas,NV,36.0425894,-115.1416356,3,11,6,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.13667466,-115.135206,3.5,5,85,TRUE,full_bar,average,,1,,,yes,FALSE,,
1,Montreal,QC,45.499031,-73.5732681,3.5,27,16,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,FALSE,TRUE,
0,Madison,WI,43.0677605,-89.4003667,3,19,23,TRUE,none,quiet,casual,1,FALSE,FALSE,,TRUE,,FALSE
1,Chandler,AZ,33.3021786,-111.8426724,3.5,22,20,FALSE,full_bar,,casual,2,FALSE,TRUE,outdoor,TRUE,,
0,Edinburgh,EDH,55.9374169,-3.2334905,4.5,11,15,FALSE,none,,,2,,,,,,
1,Waterloo,ON,43.4980824,-80.5274971,3.5,13,10,FALSE,full_bar,average,casual,3,FALSE,TRUE,,TRUE,,
1,Belmont,NC,35.243155,-81.028482,3.5,4,4,FALSE,none,,casual,1,FALSE,,,FALSE,,
0,Charlotte,NC,35.1998669,-80.8255327,3.5,28,42,TRUE,none,quiet,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Mesa,AZ,33.4508744,-111.8215474,4.5,8,7,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,TRUE,FALSE,
0,Pittsburgh,PA,40.4846999,-79.947964,4.5,15,35,TRUE,none,,,1,,,,,,
1,Las Vegas,NV,36.1445054,-115.2991358,3.5,10,32,FALSE,beer_and_wine,loud,casual,2,TRUE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.5081908,-112.1345446,4,12,16,TRUE,beer_and_wine,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Gilbert,AZ,33.3360094,-111.8076143,2.5,18,114,FALSE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Montral,QC,45.5076728,-73.5592686,3.5,13,29,TRUE,none,,casual,2,,,,FALSE,,
1,Scottsdale,AZ,33.5810432,-111.880204,3,42,97,TRUE,beer_and_wine,average,casual,2,TRUE,TRUE,,TRUE,TRUE,TRUE
1,Charlotte,NC,35.095238,-80.779082,4,41,105,TRUE,beer_and_wine,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Scottsdale,AZ,33.478805,-111.926652,3.5,14,55,FALSE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,,
1,Edinburgh,EDH,55.9556124,-3.1924425,4,9,3,TRUE,none,,,2,,,,,,
1,Las Vegas,NV,36.1430817,-115.2536257,3,46,47,FALSE,beer_and_wine,quiet,casual,1,TRUE,TRUE,,FALSE,,
1,Phoenix,AZ,33.639472,-112.071469,3.5,15,4,FALSE,full_bar,,casual,2,FALSE,FALSE,,FALSE,,
1,North Las Vegas,NV,36.30003,-115.14181,3,51,92,TRUE,full_bar,average,casual,2,FALSE,FALSE,,FALSE,,
1,Mesa,AZ,33.4304474,-111.8737232,3,44,36,FALSE,none,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Pittsburgh,PA,40.455929,-80.0065429,4.5,4,4,TRUE,none,loud,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Charlotte,NC,35.1795027,-80.8840464,3,9,40,TRUE,none,average,casual,2,FALSE,,,FALSE,,
1,Madison,WI,43.0753803,-89.3854146,3.5,32,53,TRUE,beer_and_wine,average,casual,1,,FALSE,,TRUE,TRUE,
1,Tempe,AZ,33.3459178,-111.9631535,3.5,36,188,TRUE,full_bar,average,casual,1,FALSE,FALSE,outdoor,TRUE,,
1,Charlotte,NC,35.202646,-80.844436,3.5,83,95,TRUE,full_bar,average,casual,2,TRUE,TRUE,,TRUE,,
1,Montral,QC,45.4716851,-73.6135348,4,15,10,TRUE,none,average,casual,2,TRUE,TRUE,,TRUE,,
1,Tempe,AZ,33.4143794,-111.9359999,4,27,54,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,TRUE,
1,Montreal,QC,45.4992753,-73.5799705,4,3,11,TRUE,beer_and_wine,,casual,2,FALSE,FALSE,,TRUE,,
1,Charlotte,NC,35.1786362,-80.881197,3,29,70,TRUE,full_bar,average,casual,2,TRUE,FALSE,,TRUE,,
0,Tempe,AZ,33.4321397,-111.9029617,4.5,66,117,TRUE,none,,,2,,,,,,
1,Peoria,AZ,33.5765602,-112.2550469,4,7,42,TRUE,beer_and_wine,average,casual,1,FALSE,TRUE,,FALSE,,
1,Phoenix,AZ,33.4949701,-112.1501498,4.5,4,7,TRUE,none,,casual,2,FALSE,FALSE,,,,
1,Laval,QC,45.5672063,-73.7288757,2.5,13,8,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
1,Charlotte,NC,35.13811,-80.717679,3.5,30,133,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,,
1,Phoenix,AZ,33.508731,-112.043835,4,7,13,TRUE,none,quiet,casual,1,TRUE,FALSE,,TRUE,TRUE,
1,Surprise,AZ,33.6370673,-112.3355452,2,3,11,TRUE,full_bar,average,,2,,FALSE,,FALSE,,
1,Montreal,QC,45.476755,-73.621716,4.5,4,30,TRUE,none,,,,,,,,,
1,Charlotte,NC,35.23078862,-80.83840629,3,49,55,FALSE,full_bar,loud,dressy,2,FALSE,TRUE,no,FALSE,TRUE,
0,Mesa,AZ,33.4234099,-111.769873,3.5,11,6,FALSE,none,,,1,,,,,,
1,Henderson,NV,36.0000616,-115.1061749,4.5,6,79,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Montral,QC,45.510213,-73.5523561,4,42,31,TRUE,full_bar,average,dressy,3,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.4612318,-79.9484943,2.5,9,9,FALSE,full_bar,quiet,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Phoenix,AZ,33.494542,-112.031785,3.5,8,28,TRUE,full_bar,average,,1,,,outdoor,TRUE,,
1,Las Vegas,NV,36.1915723,-115.2593102,3.5,30,59,TRUE,none,quiet,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Carefree,AZ,33.8000527,-111.928009,5,5,7,FALSE,full_bar,quiet,dressy,4,FALSE,TRUE,,FALSE,,
1,Matthews,NC,35.125836,-80.708606,3,7,4,FALSE,none,,casual,1,,,,FALSE,,
0,Madison,WI,43.1028595,-89.3446991,4,4,20,TRUE,none,,,3,,,,,,
1,Charlotte,NC,35.219378,-80.945041,3,5,54,TRUE,full_bar,loud,casual,2,FALSE,,,FALSE,FALSE,
1,Karlsruhe,BW,49.0099839,8.3969286,4.5,25,10,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Henderson,NV,36.0705877,-115.0742924,3.5,36,109,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,yes,FALSE,FALSE,
0,Cave Creek,AZ,33.797531,-111.976648,5,6,71,TRUE,none,,,2,,,,TRUE,,
1,Kitchener,ON,43.4655814,-80.4595526,3,6,6,TRUE,none,average,casual,1,,,,TRUE,,
0,Glendale,AZ,33.6118383,-112.2027883,4,7,42,TRUE,none,,casual,1,FALSE,,,TRUE,,
1,Surprise,AZ,33.62365341,-112.4243317,3,36,116,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Montreal,QC,45.5206246,-73.5952644,4,16,11,TRUE,none,,,3,,,,,,
1,Boulder City,NV,35.9707255,-114.8526105,3.5,25,120,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Pittsburgh,PA,40.400967,-80.0425457,4,9,19,FALSE,beer_and_wine,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Las Vegas,NV,36.0802868,-115.1592718,2.5,41,161,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Pittsburgh,PA,40.3885545,-80.0500275,4,9,21,TRUE,none,,,1,,,,,,
0,Las Vegas,NV,36.16528702,-115.2087708,3.5,5,6,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,,
0,Phoenix,AZ,33.466759,-112.167615,3,4,5,TRUE,none,,,,,,,,,
0,Peoria,AZ,33.56525346,-112.2590676,5,4,6,TRUE,none,,,2,,FALSE,,,,
1,Las Vegas,NV,36.0128668,-115.1536095,3,6,133,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Charlotte,NC,35.146814,-80.827789,3.5,69,114,TRUE,full_bar,average,dressy,3,FALSE,FALSE,,TRUE,,FALSE
1,Phoenix,AZ,33.5674897,-112.0702065,2.5,6,29,TRUE,none,quiet,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.1008067,-115.1360221,2,15,48,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
0,Edinburgh,MLN,55.9510584,-3.2097903,5,3,3,TRUE,none,,,,,,,,,
1,Las Vegas,NV,36.1251674,-115.2975957,3,20,93,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Madison,WI,43.097994,-89.320026,4.5,20,18,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,TRUE,
0,Monona,WI,43.0425896,-89.3497919,2.5,14,51,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.0905079,-80.868095,3.5,20,45,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
0,Pittsburgh,PA,40.429097,-79.981374,3,9,16,TRUE,full_bar,,,,,,,FALSE,,
1,Chandler,AZ,33.306359,-111.887397,3,15,15,FALSE,none,,casual,2,TRUE,TRUE,,FALSE,,
0,Pittsburgh,PA,40.486479,-80.054891,4.5,12,34,TRUE,none,,,1,,,,FALSE,,
1,Casa Grande,AZ,32.879198,-111.747785,4,26,29,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Surprise,AZ,33.63966274,-112.3579414,3,30,58,TRUE,beer_and_wine,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
1,Phoenix,AZ,33.472674,-112.064752,3.5,114,72,FALSE,beer_and_wine,quiet,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Pineville,NC,35.114191,-80.912923,4,9,24,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,TRUE,
1,Mesa,AZ,33.3640276,-111.8776753,3.5,54,172,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,TRUE
0,Montreal,QC,45.503701,-73.5569976,4,5,13,TRUE,none,,,,,TRUE,,,,
0,Glendale,AZ,33.5521881,-112.2579148,4,44,148,TRUE,none,,,1,,,,TRUE,,
1,Charlotte,NC,35.209084,-80.857952,3.5,19,23,FALSE,full_bar,,casual,2,FALSE,,yes,FALSE,,
1,Las Vegas,NV,36.1602235,-115.2915112,3.5,79,51,FALSE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,FALSE,
1,Edinburgh,EDH,55.9545211,-3.198144,4,55,39,TRUE,full_bar,loud,casual,2,,TRUE,outdoor,FALSE,,
0,Las Vegas,NV,36.2029769,-115.2412101,3.5,6,18,TRUE,beer_and_wine,quiet,casual,1,FALSE,,,FALSE,FALSE,
1,Matthews,NC,35.123323,-80.710313,3.5,9,9,FALSE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,,
1,Las Vegas,NV,36.0265582,-115.1193836,4,68,143,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
0,Madison,WI,43.1338307,-89.3704364,4.5,17,14,TRUE,none,,,2,,,,,,
0,Las Vegas,NV,36.1433322,-115.120581,2.5,8,64,FALSE,none,,,1,,,,,,
1,Edinburgh,EDH,55.9464923,-3.205476,5,4,4,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,FALSE,,
1,Gilbert,AZ,33.36017897,-111.7900749,4.5,13,9,TRUE,none,average,casual,1,FALSE,,,TRUE,,
0,Montreal,QC,45.53437864,-73.65908994,3,4,19,TRUE,none,,,,,TRUE,,,,
0,Phoenix,AZ,33.597169,-112.037281,3,3,22,TRUE,none,,,1,,,,,,
1,Pittsburgh,PA,40.36487,-80.026093,4,21,24,TRUE,full_bar,average,casual,2,FALSE,FALSE,no,FALSE,FALSE,
1,Glendale,AZ,33.5410359,-112.1849984,4,13,43,FALSE,none,average,casual,1,,FALSE,,TRUE,,
0,Monona,WI,43.070058,-89.326875,3.5,3,3,TRUE,none,,,,,TRUE,,,,
0,Middleton,WI,43.1060972,-89.51178,3.5,15,23,TRUE,none,,,2,,,,,,
1,Charlotte,NC,35.095238,-80.779082,3.5,6,18,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,TRUE,
1,Mesa,AZ,33.408334,-111.801488,3.5,19,16,TRUE,none,quiet,casual,1,TRUE,FALSE,,FALSE,FALSE,
1,Scottsdale,AZ,33.731835,-111.852751,4,61,164,TRUE,full_bar,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.12689718,-115.1721598,3.5,77,162,FALSE,full_bar,average,,2,,TRUE,yes,FALSE,,
0,Pittsburgh,PA,40.4430211,-79.9967857,3.5,43,14,TRUE,none,quiet,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Montreal,QC,45.5229005,-73.5801996,3.5,7,11,TRUE,none,,,1,,,,,,
1,Phoenix,AZ,33.6547143,-112.0976703,3,14,23,TRUE,none,average,casual,1,FALSE,TRUE,,FALSE,FALSE,
1,Las Vegas,NV,36.086682,-115.242907,2,13,56,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Mesa,AZ,33.4154253,-111.8417891,3.5,10,34,TRUE,none,,,1,,,,,,
1,Glendale,AZ,33.5962499,-112.2015591,4,6,38,TRUE,none,very_loud,,2,,TRUE,yes,FALSE,,
1,Edinburgh,EDH,55.952784,-3.1922341,3,6,5,TRUE,none,,casual,1,FALSE,FALSE,,FALSE,,
1,Kirkland,QC,45.4410742,-73.8862709,2.5,4,8,TRUE,full_bar,average,casual,3,FALSE,FALSE,,FALSE,,
1,Montral,QC,45.49460837,-73.6519897,1.5,6,11,TRUE,none,,casual,2,FALSE,,,FALSE,,
0,Charlotte,NC,35.202104,-80.82453,3,14,154,TRUE,none,,,2,,,,TRUE,,
0,Henderson,NV,36.0803239,-115.0535988,3.5,11,27,TRUE,none,,,1,,,,,,
1,Middleton,WI,43.1036633,-89.4864907,3,7,6,TRUE,none,,casual,1,,FALSE,,,,
1,Edinburgh,MLN,55.942789,-3.221826915,3.5,18,17,TRUE,none,average,casual,2,,TRUE,,FALSE,,
1,Las Vegas,NV,36.111784,-115.060916,3,40,60,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,FALSE,
0,Phoenix,AZ,33.683155,-112.082037,2.5,6,57,TRUE,none,,casual,1,FALSE,,,,,
0,Cave Creek,AZ,33.7425403,-111.9774001,3.5,16,18,TRUE,none,average,casual,2,TRUE,FALSE,,FALSE,TRUE,
1,Belmont,NC,35.2557477,-81.0273972,3.5,5,35,TRUE,none,loud,casual,1,FALSE,,,TRUE,,
1,Chandler,AZ,33.27959728,-111.7911673,4,41,202,TRUE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
1,Las Vegas,NV,36.218691,-115.242913,3,7,27,TRUE,none,quiet,casual,2,,FALSE,,FALSE,,
1,Mesa,AZ,33.422522,-111.864506,4,61,106,TRUE,full_bar,average,casual,1,FALSE,FALSE,,TRUE,,
1,Henderson,NV,36.0293066,-114.9799012,3.5,27,18,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,,TRUE,
0,Scottsdale,AZ,33.6396856,-111.8915244,3.5,11,66,FALSE,full_bar,average,casual,,FALSE,,,TRUE,,
1,Las Vegas,NV,36.13884,-115.137903,3.5,23,17,FALSE,full_bar,,casual,2,FALSE,,,,,
0,Cave Creek,AZ,33.830308,-111.931632,4.5,195,168,TRUE,full_bar,average,dressy,4,FALSE,FALSE,,TRUE,TRUE,FALSE
1,Madison,WI,43.07487946,-89.38833833,3.5,61,167,TRUE,full_bar,average,casual,1,FALSE,TRUE,no,FALSE,FALSE,
1,Las Vegas,NV,36.15886145,-115.1968362,4,22,99,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,yes,FALSE,,
1,Phoenix,AZ,33.6252489,-112.1298368,3,48,177,TRUE,full_bar,average,casual,2,FALSE,TRUE,,TRUE,,
0,Matthews,NC,35.125179,-80.710001,3.5,10,115,TRUE,none,,,2,,,,,,
0,Belmont,NC,35.2457409,-81.0390842,4,14,17,TRUE,none,,,2,,,,,,
1,Edinburgh,EDH,55.9771207,-3.171932,4,36,117,TRUE,full_bar,average,casual,2,FALSE,TRUE,outdoor,TRUE,TRUE,TRUE
0,Anthem,AZ,33.8738718,-112.1502292,3.5,17,42,TRUE,none,,,1,,,,,,
0,Edinburgh,EDH,55.9357223,-3.2095683,4,56,68,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,TRUE,
1,Las Vegas,NV,36.099678,-115.101374,4,10,21,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Edinburgh,EDH,55.9490807,-3.186781,3.5,24,10,TRUE,full_bar,loud,,2,,,outdoor,TRUE,,
1,Sun City,AZ,33.6022026,-112.2895466,2,9,20,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,FALSE,
0,Edinburgh,EDH,55.9462076,-3.2050595,3,9,14,TRUE,none,,casual,1,FALSE,,,FALSE,,
0,Peoria,AZ,33.6100225,-112.2399863,4,4,11,TRUE,none,,,2,,,,,,
0,Queen Creek,AZ,33.25129217,-111.5617659,4.5,6,5,TRUE,none,,,2,TRUE,,,FALSE,,
1,Scottsdale,AZ,33.5824041,-111.9267367,3.5,58,107,FALSE,full_bar,average,casual,1,TRUE,TRUE,outdoor,TRUE,TRUE,
1,Montreal,QC,45.5002828,-73.5734207,3.5,7,3,TRUE,none,quiet,casual,2,FALSE,TRUE,,TRUE,,
1,Montral,QC,45.5066875,-73.5610102,4,9,14,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
0,Las Vegas,NV,36.057251,-115.172912,3,7,100,TRUE,none,,,2,,,,,,
1,Montral,QC,45.5174678,-73.5823901,4,18,27,TRUE,full_bar,average,casual,2,FALSE,TRUE,,FALSE,TRUE,
1,Las Vegas,NV,36.1087848,-115.1370794,4,5,6,FALSE,none,average,casual,1,FALSE,TRUE,,TRUE,FALSE,
0,Montral,QC,45.523651,-73.582257,4.5,16,14,TRUE,none,,,1,,,,,,
1,Surprise,AZ,33.6381341,-112.3373424,3,16,13,TRUE,full_bar,quiet,casual,2,FALSE,TRUE,,FALSE,,
0,Tempe,AZ,33.4183576,-111.9357177,3,11,25,TRUE,none,average,casual,2,FALSE,FALSE,,TRUE,,
0,Phoenix,AZ,33.4805041,-112.0115928,2.5,16,7,TRUE,none,average,casual,1,FALSE,FALSE,,FALSE,TRUE,
1,Montral,QC,45.48998298,-73.58333588,4,100,183,TRUE,beer_and_wine,average,casual,2,FALSE,TRUE,,FALSE,FALSE,
1,Litchfield Park,AZ,33.49538512,-112.3555744,3.5,7,24,TRUE,full_bar,,,2,,,,TRUE,,
1,Phoenix,AZ,33.4538669,-112.0733662,4.5,35,151,TRUE,none,average,casual,1,TRUE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.151786,-80.95081,3.5,57,145,TRUE,beer_and_wine,average,casual,2,FALSE,FALSE,,FALSE,,
0,Phoenix,AZ,33.5990613,-111.9819747,3.5,3,21,TRUE,none,,,1,,FALSE,,,,
0,Las Vegas,NV,36.089494,-115.138026,2.5,10,113,TRUE,none,,,1,,,,TRUE,,
0,Las Vegas,NV,36.175,-115.136389,4.5,6,8,TRUE,none,,,1,,,,,,
1,Charlotte,NC,35.0560059,-80.8528369,4,5,4,FALSE,full_bar,average,casual,2,TRUE,TRUE,,TRUE,TRUE,
1,Charlotte,NC,35.2277077,-80.9159489,3.5,20,65,TRUE,full_bar,very_loud,,2,,,outdoor,FALSE,,
0,Avondale,AZ,33.4673605,-112.3393303,5,3,3,TRUE,none,,,,,,,,,
1,Montral,QC,45.5502528,-73.5343175,4,4,16,FALSE,none,average,casual,2,FALSE,TRUE,outdoor,FALSE,FALSE,
1,Montral,QC,45.5239224,-73.5829946,3.5,7,14,TRUE,none,average,casual,1,,FALSE,,FALSE,FALSE,
